LAMMPS data file via write_data, version 29 Oct 2020, timestep = 176

900 atoms
2 atom types

0 40.403670011642 xlo xhi
0 12.371046912885 ylo yhi
0 20.9943627873659 zlo zhi

Masses

1 55.845
2 1.008

Atoms # atomic

893	1	2.051806825	9.896837529	10.49718139	0	0	0
812	1	2.032765562	0.809532112	1.156019867	0	0	0
813	1	0.050161119	0.865562599	4.656082456	0	0	0
814	1	0.050161119	1.608646781	2.342038471	0	0	0
815	1	2.051806825	12.37104691	3.499060464	0	-1	0
892	1	0.050161119	11.50548431	9.340159401	0	0	0
830	1	2.032765562	3.283741495	1.156019867	0	0	0
831	1	0.050161119	3.339771982	4.656082456	0	0	0
833	1	2.051806825	2.474209381	3.499060464	0	0	0
832	1	0.050161119	4.082856164	2.342038471	0	0	0
890	1	2.032765562	10.70636964	8.154140796	0	0	0
848	1	2.032765562	5.757950877	1.156019867	0	0	0
849	1	0.050161119	5.813981364	4.656082456	0	0	0
850	1	0.050161119	6.557065546	2.342038471	0	0	0
851	1	2.051806825	4.948418764	3.499060464	0	0	0
888	1	2.032765562	11.5615148	5.84210106	0	0	0
869	1	2.051806825	7.422628146	3.499060464	0	0	0
866	1	2.032765562	8.23216026	1.156019867	0	0	0
867	1	0.050161119	8.288190747	4.656082456	0	0	0
868	1	0.050161119	9.031274929	2.342038471	0	0	0
874	1	0.050161119	9.031274929	9.340159401	0	0	0
884	1	2.032765562	10.70636964	1.156019867	0	0	0
885	1	0.050161119	10.76240013	4.656082456	0	0	0
886	1	0.050161119	11.50548431	2.342038471	0	0	0
887	1	2.051806825	9.896837529	3.499060464	0	0	0
816	1	2.032765562	1.664677268	5.84210106	0	0	0
872	1	2.032765562	8.23216026	8.154140796	0	0	0
818	1	2.032765562	0.809532112	8.154140796	0	0	0
820	1	0.050161119	1.608646781	9.340159401	0	0	0
821	1	2.051806825	12.37104691	10.49718139	0	-1	0
870	1	2.032765562	9.087305416	5.84210106	0	0	0
836	1	2.032765562	3.283741495	8.154140796	0	0	0
839	1	2.051806825	2.474209381	10.49718139	0	0	0
834	1	2.032765562	4.13888665	5.84210106	0	0	0
838	1	0.050161119	4.082856164	9.340159401	0	0	0
852	1	2.032765562	6.613096033	5.84210106	0	0	0
